timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,casual,registered
14/03/2016 10:00,884.00,6.5,2.5,73.5,26,2,0,0,0,34,628
14/03/2016 11:00,816.00,7.5,3.5,64,26,2,0,0,0,26,325
14/03/2016 12:00,1043.00,8.5,4.5,53.5,29,1,0,0,0,38,150
14/03/2016 13:00,1023.00,9,5,46,30.5,1,0,0,0,65,155
14/03/2016 14:00,1056.00,10,6,40,33,1,0,0,0,55,212
14/03/2016 15:00,1255.00,10,6,37,32,1,0,0,0,57,197
14/03/2016 16:00,1650.00,8.5,4.5,48,34,1,0,0,0,61,163
14/03/2016 17:00,3163.00,8,4,55,30.5,1,0,0,0,86,197
14/03/2016 18:00,2801.00,7,3.5,63.5,22,1,0,0,0,78,278
14/03/2016 19:00,1446.00,6,2,71,21,1,0,0,0,140,642
14/03/2016 20:00,814.00,6,3,73.5,18,1,0,0,0,102,647
14/03/2016 21:00,548.00,6,3,76,14,1,0,0,0,70,402
14/03/2016 22:00,409.00,6,3.5,76,11,1,0,0,0,44,286
14/03/2016 23:00,226.00,5,3.5,81,7.5,1,0,0,0,47,241
15/03/2016 0:00,105.00,4,3.5,81,5,1,0,0,0,43,159
15/03/2016 1:00,72.00,4.5,4.5,84,4,1,0,0,0,19,72
15/03/2016 2:00,42.00,4,3,87,6,1,0,0,0,14,46
15/03/2016 3:00,22.00,3,2.5,90,5,1,0,0,0,15,8
15/03/2016 4:00,33.00,3,1,87,7,1,0,0,0,14,5
15/03/2016 5:00,103.00,3,2.5,90,5,4,0,0,0,0,7
15/03/2016 6:00,600.00,4.5,4.5,87,2,3,0,0,0,11,3
15/03/2016 7:00,2133.00,6,3.5,87,11,3,0,0,0,2,24
15/03/2016 8:00,3952.00,6,3,90,15,3,0,0,0,4,113
15/03/2016 9:00,1771.00,6,4,93,11,3,0,0,0,14,367
15/03/2016 10:00,846.00,7,4,87,17,4,0,0,0,21,602
15/03/2016 11:00,728.00,8,5.5,82,14,4,0,0,0,30,285
15/03/2016 12:00,928.00,8,5,82,15,3,0,0,0,34,130
15/03/2016 13:00,1000.00,9,6,76,18,3,0,0,0,60,151
15/03/2016 14:00,908.00,9,6.5,76,16,3,0,0,0,59,206
15/03/2016 15:00,996.00,8.5,5.5,79,17,3,0,0,0,62,211
15/03/2016 16:00,1416.00,8,5,82,15,3,0,0,0,81,177
15/03/2016 17:00,2963.00,8,5,82,17,3,0,0,0,100,187
15/03/2016 18:00,2768.00,8,5,82,19.5,3,0,0,0,95,331
15/03/2016 19:00,1520.00,8,5,82,18,3,0,0,0,79,634
15/03/2016 20:00,875.00,7,4,87,19,3,0,0,0,98,648
15/03/2016 21:00,646.00,7,4,87,17,3,0,0,0,72,353
15/03/2016 22:00,500.00,7,4.5,87,16,3,0,0,0,60,270
15/03/2016 23:00,297.00,7,4,87,15,4,0,0,0,36,207
16/03/2016 0:00,121.00,7,4,87,15,4,0,0,0,32,137
16/03/2016 1:00,60.00,7,4,90,16,7,0,0,0,12,85
16/03/2016 2:00,37.00,7,4,93,16,7,0,0,0,8,49
16/03/2016 3:00,29.00,7,4.5,93,14,3,0,0,0,4,22
16/03/2016 4:00,33.00,7,4,93,17,3,0,0,0,0,4
16/03/2016 5:00,108.00,8,5,87,15,4,0,0,0,0,3
16/03/2016 6:00,587.00,7,4,84,17,2,0,0,0,0,3
16/03/2016 7:00,2055.00,7,3.5,81,21.5,2,0,0,0,2,30
16/03/2016 8:00,3979.00,7,3,76,23,2,0,0,0,3,96
16/03/2016 9:00,1865.00,8,4,71,25,3,0,0,0,13,265
16/03/2016 10:00,860.00,8,4.5,66.5,25,3,0,0,0,28,534
16/03/2016 11:00,737.00,8,4,62,27,3,0,0,0,35,277
16/03/2016 12:00,989.00,8.5,4.5,57.5,30.5,3,0,0,0,44,136
16/03/2016 13:00,1034.00,8,4,53,28,2,0,0,0,40,167
16/03/2016 14:00,912.00,9,5,54,30.5,2,0,0,0,72,222
16/03/2016 15:00,1061.00,8.5,4.5,58,34,2,0,0,0,52,208
16/03/2016 16:00,1504.00,7,2,63.5,35,3,0,0,0,56,146
16/03/2016 17:00,2826.00,7,3,61,26.5,3,0,0,0,19,88
16/03/2016 18:00,2672.00,7,3,63.5,23,3,0,0,0,18,111
16/03/2016 19:00,1499.00,7,3,66,25,3,0,0,0,23,235
16/03/2016 20:00,878.00,7,3.5,71,19.5,3,0,0,0,31,377
16/03/2016 21:00,679.00,7,4,73.5,19.5,3,0,0,0,23,273
16/03/2016 22:00,502.00,6,3,81,15,3,0,0,0,31,204
16/03/2016 23:00,295.00,5,2,87,12,1,0,0,0,8,144
17/03/2016 0:00,155.00,4,2,90,8,1,0,0,0,16,132
17/03/2016 1:00,72.00,4,2.5,87,6.5,1,0,0,0,22,104
17/03/2016 2:00,46.00,3.5,1.5,90,7,1,0,0,0,13,87
17/03/2016 3:00,42.00,3,1,93,7,1,0,0,0,12,57
17/03/2016 4:00,47.00,3,2,90,5.5,1,0,0,0,10,32
17/03/2016 5:00,104.00,3,1.5,90,6.5,1,0,0,0,2,24
17/03/2016 6:00,571.00,2.5,0,90,9,2,0,0,0,0,2
17/03/2016 7:00,1999.00,3.5,0.5,90,10,2,0,0,0,5,3
17/03/2016 8:00,3948.00,5.5,2.5,84,12,1,0,0,0,1,29
17/03/2016 9:00,1903.00,7.5,4.5,73.5,17,1,0,0,0,29,57
17/03/2016 10:00,952.00,8.5,5.5,60,18.5,2,0,0,0,63,155
17/03/2016 11:00,857.00,10,7,50,23,2,0,0,0,104,217
17/03/2016 12:00,1226.00,10,7,48.5,22,2,0,0,0,140,303
17/03/2016 13:00,1286.00,10.5,9,43.5,21,1,0,0,0,226,359
17/03/2016 14:00,1180.00,11,11,44,19.5,1,0,0,0,286,365
17/03/2016 15:00,1367.00,10.5,9.5,45.5,15,1,0,0,0,286,400
17/03/2016 16:00,1774.00,10,8,47,17,1,0,0,0,352,338
17/03/2016 17:00,2995.00,8.5,6.5,51.5,14,1,0,0,0,357,322
17/03/2016 18:00,2723.00,7.5,5,61.5,14,1,0,0,0,367,318
17/03/2016 19:00,1432.00,6,3,66,14,1,0,0,0,291,357
17/03/2016 20:00,896.00,6,4,68.5,7,1,0,0,0,221,339
17/03/2016 21:00,598.00,6,4,73.5,8,1,0,0,0,155,262
17/03/2016 22:00,508.00,5,4,81,5.5,1,0,0,0,89,182
17/03/2016 23:00,379.00,5,4.5,81,5,1,0,0,0,54,169
18/03/2016 0:00,252.00,4.5,3.5,84,6,1,0,0,0,58,153
18/03/2016 1:00,117.00,4,2,87,7,3,0,0,0,34,151
18/03/2016 2:00,67.00,4,1.5,87,9,3,0,0,0,27,80
18/03/2016 3:00,55.00,3,0,90,11,4,0,0,0,25,88
18/03/2016 4:00,53.00,3,0,87,11,4,0,0,0,15,41
18/03/2016 5:00,101.00,3,0,81,13,4,0,0,0,3,15
18/03/2016 6:00,499.00,3,0,87,9,3,0,0,0,6,8
18/03/2016 7:00,1713.00,3.5,3,87,5,3,0,0,0,0,6
18/03/2016 8:00,3406.00,4,3,90,5.5,3,0,0,0,2,9
18/03/2016 9:00,1713.00,5,2,87,12,3,0,0,0,17,25
18/03/2016 10:00,830.00,6,3,78.5,15,3,0,0,0,25,71
18/03/2016 11:00,795.00,6,3,81,13,3,0,0,0,65,113
18/03/2016 12:00,1011.00,7,4.5,76,14,4,0,0,0,139,212
18/03/2016 13:00,1057.00,7,4,81,16,3,0,0,0,129,239
18/03/2016 14:00,1048.00,8,5,76,15,3,0,0,0,222,281
18/03/2016 15:00,1079.00,8,5.5,76,14,3,0,0,0,198,346
18/03/2016 16:00,1473.00,8,5.5,76,15,3,0,0,0,218,303
18/03/2016 17:00,2637.00,7.5,4.5,78.5,16,3,0,0,0,240,314
18/03/2016 18:00,1974.00,7,4.5,81,14,3,0,0,0,229,312
18/03/2016 19:00,1120.00,7,4.5,81,13,3,0,0,0,233,308
18/03/2016 20:00,754.00,7,4,78.5,17,3,0,0,0,165,294
18/03/2016 21:00,509.00,7,4,76,18,4,0,0,0,118,234
18/03/2016 22:00,388.00,7,4,73.5,16,4,0,0,0,59,139
18/03/2016 23:00,396.00,6.5,4,76,12,4,0,0,0,44,129
19/03/2016 0:00,353.00,7,5,71,10,4,0,1,0,21,79
19/03/2016 1:00,243.00,7,5,73.5,12,4,0,1,0,7,39
19/03/2016 2:00,143.00,7,4.5,73.5,16,3,0,1,0,4,19
19/03/2016 3:00,129.00,7,4.5,71,14,3,0,1,0,0,15
19/03/2016 4:00,79.00,7,4,73.5,15,3,0,1,0,1,7
19/03/2016 5:00,86.00,6,3.5,84,12,7,0,1,0,0,2
19/03/2016 6:00,85.00,6,4,81,11,3,0,1,0,0,3
19/03/2016 7:00,208.00,6,3.5,87,13,3,0,1,0,0,31
19/03/2016 8:00,450.00,6.5,3.5,81.5,15,3,0,1,0,2,118
19/03/2016 9:00,774.00,7,4,78.5,17,7,0,1,0,25,329
19/03/2016 10:00,1007.00,7.5,4.5,73.5,19,3,0,1,0,16,563
19/03/2016 11:00,1287.00,8,5,71,18,3,0,1,0,55,276
19/03/2016 12:00,1607.00,8.5,5.5,64,19,3,0,1,0,56,128
19/03/2016 13:00,1629.00,9,6,62,18.5,4,0,1,0,56,145
19/03/2016 14:00,1596.00,8.5,5.5,66.5,20.5,4,0,1,0,71,211
19/03/2016 15:00,1570.00,8,5,66,18,4,0,1,0,69,194
19/03/2016 16:00,1448.00,8,5,66,18,4,0,1,0,60,200
19/03/2016 17:00,1428.00,8,5,66,17,4,0,1,0,97,189
19/03/2016 18:00,1126.00,8,5,68.5,18,4,0,1,0,65,320
19/03/2016 19:00,810.00,7,4,71,18.5,4,0,1,0,106,615
19/03/2016 20:00,535.00,7,4,71,18,4,0,1,0,120,681
19/03/2016 21:00,402.00,6,2,71,20,4,0,1,0,86,463
19/03/2016 22:00,479.00,6.5,3.5,68.5,16,4,0,1,0,34,296
19/03/2016 23:00,429.00,6.5,4,68.5,15,4,0,1,0,33,190
20/03/2016 0:00,374.00,6,3,73.5,17,4,0,1,0,17,131
20/03/2016 1:00,253.00,6,3,76,15,4,0,1,0,9,45
20/03/2016 2:00,219.00,6,3.5,76,13,4,0,1,0,5,24
20/03/2016 3:00,144.00,6,3,78.5,13,3,0,1,0,6,9
20/03/2016 4:00,88.00,5.5,3,87,13,7,0,1,0,2,8
20/03/2016 5:00,62.00,6,3.5,81,12,7,0,1,0,0,3
20/03/2016 6:00,91.00,5.5,3,90,10,4,0,1,0,0,6
20/03/2016 7:00,137.00,6,4,84,10,3,0,1,0,0,20
20/03/2016 8:00,263.00,6,4,81,9,4,0,1,0,6,94
20/03/2016 9:00,578.00,7,4.5,76,13,4,0,1,0,3,167
20/03/2016 10:00,970.00,7,4.5,73.5,16,4,0,1,0,28,488
20/03/2016 11:00,1256.00,8.5,6.5,62,14,3,0,1,0,41,284
20/03/2016 12:00,1659.00,9,6,58,17,3,0,1,0,44,119
20/03/2016 13:00,1608.00,9.5,7.5,60,16,3,0,1,0,74,156
20/03/2016 14:00,1547.00,10,8,58,14,4,0,1,0,56,205
20/03/2016 15:00,1586.00,10.5,9.5,58,14,3,0,1,0,77,207
20/03/2016 16:00,1505.00,11,11,54,15,2,0,1,0,66,182
20/03/2016 17:00,1440.00,11,11,52,17,2,0,1,0,67,177
20/03/2016 18:00,1207.00,10.5,9.5,58,14,1,0,1,0,99,332
20/03/2016 19:00,632.00,9.5,7.5,71.5,14,2,0,1,0,108,642
20/03/2016 20:00,469.00,9,7,76,12,2,0,1,0,136,665
20/03/2016 21:00,373.00,8.5,7.5,79,6.5,2,0,1,0,75,480
20/03/2016 22:00,348.00,8,6.5,82,7.5,2,0,1,0,78,299
20/03/2016 23:00,234.00,8,7.5,82,5,1,0,1,0,38,239
21/03/2016 0:00,117.00,8,7,82,6,1,0,0,0,32,156
21/03/2016 1:00,83.00,8,7.5,82,5.5,1,0,0,0,10,80
21/03/2016 2:00,52.00,7.5,6.5,84.5,6,1,0,0,0,4,29
21/03/2016 3:00,42.00,7,6,87,6,1,0,0,0,4,22
21/03/2016 4:00,42.00,7,6.5,84,5,4,0,0,0,2,8
21/03/2016 5:00,116.00,7,6,87,6,4,0,0,0,1,7
21/03/2016 6:00,585.00,7,6,87,6,3,0,0,0,0,4
21/03/2016 7:00,2033.00,8.5,7,79,9,3,0,0,0,4,35
21/03/2016 8:00,3643.00,9,8,76,9,3,0,0,0,10,139
21/03/2016 9:00,1823.00,10,9,69,9,2,0,0,0,34,338
21/03/2016 10:00,928.00,11,11,58,13,3,0,0,0,33,502
21/03/2016 11:00,853.00,11,11,54,16,2,0,0,0,38,255
21/03/2016 12:00,1034.00,11.5,11.5,52.5,17,3,0,0,0,30,124
21/03/2016 13:00,1051.00,11,11,54,19,3,0,0,0,38,154
21/03/2016 14:00,1023.00,11,11,54,19.5,3,0,0,0,58,171
21/03/2016 15:00,1133.00,11,11,54,20,3,0,0,0,81,222
21/03/2016 16:00,1551.00,10,7.5,58,20.5,3,0,0,0,74,151
21/03/2016 17:00,3077.00,9.5,6.5,58,18.5,3,0,0,0,68,175
21/03/2016 18:00,2872.00,9.5,7.5,56,15,3,0,0,0,91,287
21/03/2016 19:00,1587.00,9,7.5,60,10,3,0,0,0,113,616
21/03/2016 20:00,916.00,9,8,62,7,3,0,0,0,152,627
21/03/2016 21:00,636.00,8,7,66,7,3,0,0,0,86,496
21/03/2016 22:00,402.00,7.5,7,71,5,1,0,0,0,76,298
21/03/2016 23:00,253.00,6.5,6,73.5,5,1,0,0,0,47,204
22/03/2016 0:00,149.00,5.5,5.5,78.5,4,1,0,0,0,41,156
22/03/2016 1:00,69.00,5.5,5.5,84,0,1,0,0,0,37,88
22/03/2016 2:00,47.00,5,4.5,84,3,1,0,0,0,9,32
22/03/2016 3:00,41.00,4.5,3.5,87,6,1,0,0,0,14,16
22/03/2016 4:00,49.00,4,3,87,6,1,0,0,0,1,5
22/03/2016 5:00,103.00,4,2.5,87,6.5,1,0,0,0,0,7
22/03/2016 6:00,659.00,4,3,87,6,1,0,0,0,0,6
22/03/2016 7:00,2183.00,5.5,4.5,78.5,6,1,0,0,0,2,32
22/03/2016 8:00,4124.00,6.5,6.5,76,2,1,0,0,0,10,126
22/03/2016 9:00,1969.00,8.5,8,66,3,1,0,0,0,29,332
22/03/2016 10:00,1045.00,10.5,10.5,56,6.5,2,0,0,0,51,598
22/03/2016 11:00,1012.00,11.5,11.5,48.5,6,2,0,0,0,41,277
22/03/2016 12:00,1230.00,12,12,47,9,2,0,0,0,32,110
22/03/2016 13:00,1361.00,13,13,44,4,1,0,0,0,53,166
22/03/2016 14:00,1278.00,13,13,44,5,2,0,0,0,48,224
22/03/2016 15:00,1379.00,13,13,42.5,6,1,0,0,0,83,215
22/03/2016 16:00,1840.00,13,13,42.5,8,1,0,0,0,96,161
22/03/2016 17:00,3421.00,12,12,51,12,1,0,0,0,102,202
22/03/2016 18:00,3087.00,11.5,11.5,50.5,8,1,0,0,0,125,300
22/03/2016 19:00,1625.00,10,10,58,6,1,0,0,0,154,656
22/03/2016 20:00,995.00,9,8,62,6.5,3,0,0,0,147,654
22/03/2016 21:00,714.00,9,8,66,7.5,4,0,0,0,117,469
22/03/2016 22:00,489.00,9,8,66,8,4,0,0,0,64,360
22/03/2016 23:00,281.00,8.5,7,68.5,9,4,0,0,0,66,308
23/03/2016 0:00,143.00,8,7,76,6.5,4,0,0,0,56,164
23/03/2016 1:00,92.00,8,8,76,4,4,0,0,0,34,117
23/03/2016 2:00,54.00,7.5,7.5,78.5,4,3,0,0,0,30,65
23/03/2016 3:00,33.00,7,7,81,4,4,0,0,0,18,32
23/03/2016 4:00,64.00,7,6,81,6,4,0,0,0,12,20
23/03/2016 5:00,108.00,7,7,81,2,4,0,0,0,4,6
23/03/2016 6:00,640.00,7,7,81,4,4,0,0,0,0,3
23/03/2016 7:00,2168.00,7.5,7,78.5,5,3,0,0,0,5,29
23/03/2016 8:00,4093.00,8,7,76,7,3,0,0,0,6,110
23/03/2016 9:00,1913.00,8.5,8,68.5,5,4,0,0,0,28,318
23/03/2016 10:00,936.00,9.5,9,64,5,3,0,0,0,47,615
23/03/2016 11:00,916.00,10,9,60,8,3,0,0,0,75,305
23/03/2016 12:00,1077.00,10,10,58,6,3,0,0,0,125,150
23/03/2016 13:00,1054.00,10,9.5,58,5.5,4,0,0,0,131,187
23/03/2016 14:00,1075.00,10,9.5,58,6.5,3,0,0,0,199,272
23/03/2016 15:00,1147.00,10,10,56,5,3,0,0,0,172,256
23/03/2016 16:00,1618.00,10,8.5,58,10,3,0,0,0,208,224
23/03/2016 17:00,2962.00,10,8,54,12,3,0,0,0,191,281
23/03/2016 18:00,2716.00,10,8.5,56,11,3,0,0,0,219,370
23/03/2016 19:00,1538.00,10,10,56,6,3,0,0,0,264,693
23/03/2016 20:00,944.00,9.5,9,62,5.5,3,0,0,0,237,593
23/03/2016 21:00,686.00,9,8.5,60,5.5,4,0,0,0,213,473
23/03/2016 22:00,520.00,9,8,62,6.5,4,0,0,0,117,328
23/03/2016 23:00,340.00,9,8,62,9,4,0,0,0,64,220
24/03/2016 0:00,193.00,9,7,62,14,4,0,0,0,53,218
24/03/2016 1:00,150.00,8.5,6.5,64,12,4,0,0,0,51,125
24/03/2016 2:00,122.00,8,6,66,9,4,0,0,0,45,111
24/03/2016 3:00,53.00,7.5,5.5,68.5,13,1,0,0,0,20,108
24/03/2016 4:00,45.00,7,5,71,12,1,0,0,0,14,55
24/03/2016 5:00,87.00,7,5,71,12,1,0,0,0,10,22
24/03/2016 6:00,571.00,7,4.5,71,14,1,0,0,0,1,6
24/03/2016 7:00,1898.00,7.5,5,76,14,1,0,0,0,0,4
24/03/2016 8:00,3588.00,8.5,5.5,73.5,18.5,1,0,0,0,4,24
24/03/2016 9:00,1819.00,9.5,7,71,19.5,1,0,0,0,25,45
24/03/2016 10:00,1009.00,10,7.5,71,19.5,2,0,0,0,41,113
24/03/2016 11:00,852.00,10.5,9.5,69,19.5,2,0,0,0,96,153
24/03/2016 12:00,1178.00,11,11,67,21,2,0,0,0,148,197
24/03/2016 13:00,901.00,11,11,69.5,21,7,0,0,0,98,175
24/03/2016 14:00,673.00,10.5,9,74,22.5,7,0,0,0,61,122
24/03/2016 15:00,584.00,10,8,82,17,7,0,0,0,62,134
24/03/2016 16:00,864.00,10,7,82,22,7,0,0,0,63,160
24/03/2016 17:00,1560.00,9,6,84.5,21.5,7,0,0,0,118,172
24/03/2016 18:00,1369.00,9,6,87,19.5,7,0,0,0,49,128
24/03/2016 19:00,679.00,9,6,87,19.5,7,0,0,0,47,68
24/03/2016 20:00,386.00,9,6,87,20,7,0,0,0,27,110
24/03/2016 21:00,314.00,9,6,87,18,7,0,0,0,28,105
24/03/2016 22:00,204.00,9,6.5,87,16,7,0,0,0,31,80
24/03/2016 23:00,230.00,9,6,94,17,7,0,0,0,16,88
25/03/2016 0:00,130.00,9,6.5,94,16,7,1,0,0,12,71
25/03/2016 1:00,111.00,9,6.5,94,16,7,1,0,0,17,88
25/03/2016 2:00,76.00,9,6,94,17,7,1,0,0,18,62
25/03/2016 3:00,85.00,9,7,94,14,7,1,0,0,24,65
25/03/2016 4:00,42.00,9,6.5,100,16,7,1,0,0,6,29
25/03/2016 5:00,61.00,9,6.5,90.5,15,7,1,0,0,8,10
25/03/2016 6:00,121.00,9,6.5,79,15,7,1,0,0,1,7
25/03/2016 7:00,231.00,8,5,79,15,1,1,0,0,0,6
25/03/2016 8:00,368.00,9,6,71,19,1,1,0,0,5,13
25/03/2016 9:00,718.00,10,7.5,60,19.5,2,1,0,0,14,25
25/03/2016 10:00,1087.00,11,11,56,17,2,1,0,0,21,68
25/03/2016 11:00,1722.00,12,12,49,15,2,1,0,0,26,92
25/03/2016 12:00,2334.00,13,13,49,8,2,1,0,0,78,172
25/03/2016 13:00,2420.00,13,13,47,15,2,1,0,0,106,217
25/03/2016 14:00,2886.00,14,14,42.5,12,1,1,0,0,122,238
25/03/2016 15:00,2881.00,15,15,40.5,8.5,1,1,0,0,110,257
25/03/2016 16:00,2875.00,14,14,41,10,1,1,0,0,123,291
25/03/2016 17:00,2342.00,14,14,41,11,1,1,0,0,139,282
25/03/2016 18:00,1838.00,13,13,44,9,1,1,0,0,153,339
25/03/2016 19:00,912.00,11,11,62,16,1,1,0,0,146,273
25/03/2016 20:00,675.00,10,8,62,17,1,1,0,0,202,289
25/03/2016 21:00,468.00,9.5,7.5,64,14,1,1,0,0,114,261
25/03/2016 22:00,455.00,9,7,64,13,1,1,0,0,63,196
25/03/2016 23:00,398.00,8,6,76,11,1,1,0,0,25,124
26/03/2016 0:00,293.00,8,6,68.5,9,1,0,1,0,19,92
26/03/2016 1:00,219.00,8.5,6.5,68.5,11,1,0,1,0,9,56
26/03/2016 2:00,136.00,9,7,76,12,1,0,1,0,10,23
26/03/2016 3:00,79.00,9,7.5,76,10,1,0,1,0,18,10
26/03/2016 4:00,101.00,9,7,82,15,2,0,1,0,14,6
26/03/2016 5:00,81.00,10,8,76,18,2,0,1,0,0,1
26/03/2016 6:00,91.00,10,8,76,19,2,0,1,0,0,4
26/03/2016 7:00,162.00,9,6,76,18,3,0,1,0,0,36
26/03/2016 8:00,348.00,9,6,82,20,3,0,1,0,7,110
26/03/2016 9:00,601.00,10,7,85,23,3,0,1,0,15,355
26/03/2016 10:00,795.00,11,11,88,26,3,0,1,0,32,625
26/03/2016 11:00,1131.00,12,12,82,30.5,3,0,1,0,37,245
26/03/2016 12:00,1113.00,12,12,82,25,4,0,1,0,55,98
26/03/2016 13:00,950.00,12.5,12.5,85,28,7,0,1,0,47,131
26/03/2016 14:00,1144.00,13,13,82,29,3,0,1,0,63,216
26/03/2016 15:00,995.00,14,14,77,28.5,3,0,1,0,79,222
26/03/2016 16:00,803.00,14,14,82,32,7,0,1,0,58,159
26/03/2016 17:00,682.00,14,14,82,35,7,0,1,0,66,157
26/03/2016 18:00,329.00,11.5,9,88,40,7,0,1,0,60,245
27/03/2016 0:00,179.00,9,5,87,29.5,7,0,1,0,65,599
27/03/2016 11:00,687.00,9,5,76,37,3,0,1,0,90,594
27/03/2016 12:00,626.00,8.5,4.5,73.5,30.5,2,0,1,0,41,417
27/03/2016 13:00,668.00,11,11,67,31,2,0,1,0,12,209
27/03/2016 14:00,553.00,10.5,8.5,64.5,42.5,7,0,1,0,11,175
27/03/2016 15:00,1006.00,11,11,58,36,2,0,1,0,13,80
27/03/2016 16:00,1071.00,11,11,58,38,2,0,1,0,2,46
27/03/2016 17:00,1109.00,11,11,58,37,2,0,1,0,1,9
27/03/2016 18:00,1015.00,10,6.5,67,29.5,3,0,1,0,1,4
27/03/2016 19:00,664.00,9.5,6.5,71.5,23.5,7,0,1,0,1,6
27/03/2016 20:00,153.00,8.5,6.5,84.5,14,7,0,1,0,0,4
27/03/2016 21:00,154.00,9,6,82,20,7,0,1,0,0,3
27/03/2016 22:00,156.00,9,6,84.5,18.5,7,0,1,0,1,16
27/03/2016 23:00,82.00,9,6,87,26,7,0,1,0,5,96
28/03/2016 0:00,56.00,9,5,87,29.5,7,1,0,0,9,277
28/03/2016 1:00,34.00,8,3.5,87,39,7,1,0,0,14,567
28/03/2016 2:00,21.00,8,3,87,40.5,7,1,0,0,8,259
28/03/2016 3:00,34.00,9,4.5,82,40.5,7,1,0,0,20,118
28/03/2016 4:00,33.00,9.5,5.5,81.5,39.5,7,1,0,0,34,141
28/03/2016 5:00,14.00,10,6,85,41.5,7,1,0,0,34,186
28/03/2016 6:00,47.00,9,4,73.5,52,7,1,0,0,46,165
28/03/2016 7:00,47.00,8,3,76,46,3,1,0,0,37,147
28/03/2016 8:00,65.00,5,-2,87,54,7,1,0,0,42,158
28/03/2016 9:00,169.00,7.5,2,73.5,50,3,1,0,0,38,267
28/03/2016 10:00,410.00,9,4.5,66,41,3,1,0,0,72,542
28/03/2016 11:00,615.00,10.5,8.5,58,37,2,1,0,0,67,577
28/03/2016 12:00,889.00,11,11,48.5,42.5,2,1,0,0,40,377
28/03/2016 13:00,1146.00,12,12,45.5,43.5,1,1,0,0,28,266
28/03/2016 14:00,1300.00,11.5,11.5,45.5,32,1,1,0,0,21,200
28/03/2016 15:00,1589.00,12,12,44,33,2,1,0,0,7,127
28/03/2016 16:00,1283.00,11.5,11.5,50.5,29.5,2,1,0,0,5,59
28/03/2016 17:00,342.00,8,4.5,79,27.5,7,1,0,0,1,29
28/03/2016 18:00,638.00,8,5,84.5,15,7,1,0,0,0,8
28/03/2016 19:00,491.00,8,5.5,82,16.5,2,1,0,0,0,3
28/03/2016 20:00,307.00,7.5,4.5,81.5,18,2,1,0,0,1,4
28/03/2016 21:00,274.00,7,4,81,18.5,2,1,0,0,1,0
28/03/2016 22:00,240.00,7,3,81,24,1,1,0,0,2,38
28/03/2016 23:00,172.00,7,3.5,78.5,20.5,2,1,0,0,4,111
29/03/2016 0:00,115.00,7,4,76,19,2,0,0,0,10,348
29/03/2016 1:00,73.00,6,2,81,21,2,0,0,0,19,639
29/03/2016 2:00,67.00,6,3,81,18,2,0,0,0,16,298
29/03/2016 3:00,27.00,7,4,81,19,4,0,0,0,33,140
29/03/2016 4:00,44.00,7,3.5,81,22,4,0,0,0,54,168
29/03/2016 5:00,96.00,7,3.5,81,22,3,0,0,0,50,218
29/03/2016 6:00,448.00,7,3.5,76,21,3,0,0,0,60,213
29/03/2016 7:00,1512.00,7,3,76,22,2,0,0,0,52,169
29/03/2016 8:00,3126.00,8,4,68.5,26,2,0,0,0,47,152
29/03/2016 9:00,1718.00,9,5,64,30,2,0,0,0,51,170
29/03/2016 10:00,768.00,10,6,58,33,2,0,0,0,72,532
29/03/2016 11:00,797.00,10.5,9,52,26,2,0,0,0,61,580
29/03/2016 12:00,913.00,10.5,9,58,28,2,0,0,0,41,415
29/03/2016 13:00,871.00,11.5,11.5,56.5,26,2,0,0,0,38,324
29/03/2016 14:00,973.00,12.5,12.5,39.5,27,1,0,0,0,28,233
29/03/2016 15:00,1053.00,12.5,12.5,38.5,23,1,0,0,0,21,151
29/03/2016 16:00,1365.00,12,12,47.5,27,7,0,0,0,12,81
29/03/2016 17:00,1710.00,9,5.5,68.5,26.5,7,0,0,0,10,38
29/03/2016 18:00,1090.00,8.5,5,76.5,25,7,0,0,0,15,18
29/03/2016 19:00,609.00,7,3.5,87,19.5,7,0,0,0,0,6
29/03/2016 20:00,512.00,8,5.5,82,16.5,2,0,0,0,1,4
29/03/2016 21:00,410.00,8,4.5,82,22,2,0,0,0,1,8
29/03/2016 22:00,318.00,7.5,4.5,78.5,20,2,0,0,0,2,30
29/03/2016 23:00,199.00,7,4,81,15,1,0,0,0,3,114
30/03/2016 0:00,109.00,7,4,81,17,2,0,0,0,14,353
30/03/2016 1:00,75.00,7,4,81,18.5,1,0,0,0,26,628
30/03/2016 2:00,52.00,7,4,81,19,1,0,0,0,22,299
30/03/2016 3:00,33.00,6.5,3.5,81,18,1,0,0,0,42,124
30/03/2016 4:00,36.00,6,3,87,15,2,0,0,0,54,166
30/03/2016 5:00,87.00,6,3,81,16,1,0,0,0,64,228
30/03/2016 6:00,545.00,6,3,81,18,2,0,0,0,50,223
30/03/2016 7:00,1727.00,6.5,3.5,78.5,18.5,1,0,0,0,63,175
30/03/2016 8:00,3572.00,7.5,4.5,73.5,18.5,1,0,0,0,109,198
30/03/2016 9:00,1710.00,8.5,5.5,71,19,2,0,0,0,67,321
30/03/2016 10:00,896.00,9.5,6.5,64,20,2,0,0,0,83,620
30/03/2016 11:00,880.00,10.5,9,60,24,2,0,0,0,83,598
30/03/2016 12:00,1063.00,12,12,50.5,21.5,2,0,0,0,47,421
